model,lp,experiment_name,kendall_correlation,peak_memory_mb,system_level_score,prediction_time,model_load_time,domain,year,setup
Unbabel/XCOMET-XL,zh-en,prune-xl-0-layers-seed-0,0.3929102056457275,8178,0.8445454484086619,249.85,36.68,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-0-layers-seed-1,0.3935307938930843,8178,0.842508751181486,144.17,38.86,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-0-layers-seed-2,0.3929915074366713,8178,0.838526834701941,253.92,50.04,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-12-layers-seed-0,0.3682391029315758,5897,0.923684651025451,170.0,36.15,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-12-layers-seed-1,0.3711996216776982,5897,0.9237284407442552,171.64,38.77,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-12-layers-seed-2,0.3657960064001125,5897,0.9195415015425226,99.16,34.67,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-16-layers-seed-0,0.36125988989714697,5136,0.9165283830842562,89.08,39.58,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-16-layers-seed-1,0.3613259886530398,5136,0.9172962254934972,145.98,37.3,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-16-layers-seed-2,0.36394177262020294,5136,0.9132733214531008,145.93,35.94,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-20-layers-seed-0,0.3142669027393302,4376,0.8813828000573829,74.43,39.0,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-20-layers-seed-1,0.3181661462188546,4376,0.8775201515120642,121.57,39.6,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-20-layers-seed-2,0.31803173700089044,4376,0.8763176500364499,74.42,39.75,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-4-layers-seed-0,0.3884675731004649,7417,0.8343234663946006,128.78,34.99,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-4-layers-seed-1,0.39006361980043563,7417,0.8428966391952124,228.11,40.49,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-4-layers-seed-2,0.39133785705316315,7417,0.8421661179608638,224.09,40.56,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-8-layers-seed-0,0.38142787405140677,6657,0.9257454736083254,113.4,36.29,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-8-layers-seed-1,0.38969073655097203,6657,0.9238415384843405,113.42,36.52,news,2022,with_reference
Unbabel/XCOMET-XL,zh-en,prune-xl-8-layers-seed-2,0.3888713738007465,6657,0.9222366885462217,113.53,39.94,news,2022,with_reference
